trade_date,ts_code,pre_close,open,high,low,close,change,pct_chg,vol,amount,adj_open,adj_high,adj_low,adj_close
20250523,511090.SH,123.265,123.15,123.36,122.846,123.304,0.039,0.0316,635544.84,7825022.49,123.15,123.36,122.846,123.304
20250526,511090.SH,123.304,123.336,123.487,123.285,123.319,0.015,0.0122,404788.28,4994131.634,123.336,123.487,123.285,123.319
20250527,511090.SH,123.319,123.315,123.35,122.95,122.956,-0.363,-0.2944,442412.85,5449002.845,123.315,123.35,122.95,122.956
20250528,511090.SH,122.956,122.897,123.089,122.686,122.981,0.025,0.0203,357926.1,4399416.493,122.897,123.089,122.686,122.981
20250529,511090.SH,122.981,122.72,122.797,122.24,122.315,-0.666,-0.5415,634173.16,7761895.135,122.72,122.797,122.24,122.315
20250530,511090.SH,122.315,122.7,122.995,122.662,122.946,0.631,0.5159,440569.7,5413277.537,122.7,122.995,122.662,122.946
20250603,511090.SH,122.946,122.968,123.12,122.827,123.033,0.087,0.0708,362578.03,4460825.984,122.968,123.12,122.827,123.033
20250604,511090.SH,123.033,123.142,123.224,122.927,123.217,0.184,0.1496,524033.0,6447648.475,123.142,123.224,122.927,123.217
20250605,511090.SH,123.217,123.18,123.317,123.044,123.099,-0.118,-0.0958,439741.1,5416566.313,123.18,123.317,123.044,123.099
20250606,511090.SH,123.099,123.2,123.384,123.182,123.345,0.246,0.1998,452212.71,5576354.911,123.2,123.384,123.182,123.345
20250609,511090.SH,123.345,123.6,123.856,123.468,123.803,0.458,0.3713,548578.58,6786850.784,123.6,123.856,123.468,123.803
20250610,511090.SH,123.803,123.84,124.051,123.683,123.859,0.056,0.0452,534697.31,6622632.525,123.84,124.051,123.683,123.859
20250611,511090.SH,123.859,124.0,124.187,123.96,124.18,0.321,0.2592,394392.56,4894051.962,124.0,124.187,123.96,124.18
20250612,511090.SH,124.18,124.241,124.434,124.124,124.224,0.044,0.0354,475599.03,5910812.738,124.241,124.434,124.124,124.224
20250613,511090.SH,124.224,124.231,124.352,124.14,124.242,0.018,0.0145,466998.5,5801334.491,124.231,124.352,124.14,124.242
20250616,511090.SH,124.242,124.406,124.498,124.234,124.26,0.018,0.0145,420663.33,5231554.504,124.406,124.498,124.234,124.26
20250617,511090.SH,124.26,124.15,124.61,124.041,124.526,0.266,0.2141,454458.96,5649891.385,124.15,124.61,124.041,124.526
20250618,511090.SH,124.526,124.5,124.728,124.439,124.719,0.193,0.155,417670.12,5203290.95,124.5,124.728,124.439,124.719
20250619,511090.SH,124.719,124.967,125.145,124.874,125.029,0.31,0.2486,526570.8,6584250.557,124.967,125.145,124.874,125.029
20250620,511090.SH,125.029,124.75,125.32,124.75,125.288,0.259,0.2072,463852.3,5806479.548,124.75,125.32,124.75,125.288
20250623,511090.SH,125.288,125.496,125.496,125.132,125.195,-0.093,-0.0742,537101.0,6729254.587,125.496,125.496,125.132,125.195
20250624,511090.SH,125.195,125.07,125.148,124.648,124.663,-0.532,-0.4249,611155.22,7630903.447,125.07,125.148,124.648,124.663
20250625,511090.SH,124.663,124.663,124.881,124.305,124.352,-0.311,-0.2495,559905.74,6977103.747,124.663,124.881,124.305,124.352
20250626,511090.SH,124.352,124.454,124.6,124.305,124.59,0.238,0.1914,490352.0,6101506.523,124.454,124.6,124.305,124.59
20250627,511090.SH,124.59,124.644,124.873,124.542,124.835,0.245,0.1966,482357.6,6015964.683,124.644,124.873,124.542,124.835
20250630,511090.SH,124.835,124.8,124.8,124.216,124.266,-0.569,-0.4558,555759.0,6912091.411,124.8,124.8,124.216,124.266
20250701,511090.SH,124.266,124.365,124.63,124.3,124.581,0.315,0.2535,569045.54,7084824.034,124.365,124.63,124.3,124.581
20250702,511090.SH,124.581,124.788,125.099,124.788,125.09,0.509,0.4086,413971.21,5174064.222,124.788,125.099,124.788,125.09
20250703,511090.SH,125.09,125.159,125.17,124.863,125.056,-0.034,-0.0272,507329.6,6341905.326,125.159,125.17,124.863,125.056
20250704,511090.SH,125.056,125.05,125.199,124.975,125.073,0.017,0.0136,500993.92,6267304.678,125.05,125.199,124.975,125.073
20250707,511090.SH,125.073,125.087,125.2,125.023,125.129,0.056,0.0448,458881.0,5740928.427,125.087,125.2,125.023,125.129
20250708,511090.SH,125.129,125.1,125.12,124.799,124.801,-0.328,-0.2621,508350.0,6347724.827,125.1,125.12,124.799,124.801
20250709,511090.SH,124.801,124.793,124.976,124.707,124.916,0.115,0.0921,519665.0,6486512.604,124.793,124.976,124.707,124.916
20250710,511090.SH,124.916,124.916,124.972,124.53,124.565,-0.351,-0.281,625703.0,7804000.373,124.916,124.972,124.53,124.565
20250711,511090.SH,124.565,124.48,124.8,124.361,124.733,0.168,0.1349,663243.5,8255903.855,124.48,124.8,124.361,124.733
20250714,511090.SH,124.733,124.583,124.61,124.217,124.334,-0.399,-0.3199,541860.4,6742680.477,124.583,124.61,124.217,124.334
20250715,511090.SH,124.334,124.512,124.85,124.512,124.842,0.508,0.4086,512248.2,6389234.556,124.512,124.85,124.512,124.842
20250716,511090.SH,124.842,124.899,124.915,124.72,124.868,0.026,0.0208,426208.8,5319391.82,124.899,124.915,124.72,124.868
20250717,511090.SH,124.868,124.85,124.92,124.726,124.757,-0.111,-0.0889,383105.9,4781504.543,124.85,124.92,124.726,124.757
20250718,511090.SH,124.757,124.637,124.715,124.516,124.568,-0.189,-0.1515,477978.69,5956437.821,124.637,124.715,124.516,124.568
20250721,511090.SH,124.568,124.46,124.46,124.12,124.183,-0.385,-0.3091,555926.0,6904692.505,124.46,124.46,124.12,124.183
20250722,511090.SH,124.183,124.116,124.327,123.885,123.91,-0.273,-0.2198,779423.74,9672727.886,124.116,124.327,123.885,123.91
20250723,511090.SH,123.91,123.46,123.88,123.001,123.683,-0.227,-0.1832,838408.23,10342695.246,123.46,123.88,123.001,123.683
20250724,511090.SH,123.683,123.48,123.48,122.9,122.923,-0.76,-0.6145,785491.17,9675206.961,123.48,123.48,122.9,122.923
20250725,511090.SH,122.923,122.902,123.11,122.5,122.525,-0.398,-0.3238,953477.87,11715241.462,122.902,123.11,122.5,122.525
20250728,511090.SH,122.525,122.998,123.181,122.718,123.055,0.53,0.4326,682048.54,8389091.127,122.998,123.181,122.718,123.055
20250729,511090.SH,123.055,122.999,122.999,122.334,122.404,-0.651,-0.529,861457.0,10564376.295,122.999,122.999,122.334,122.404
20250730,511090.SH,122.404,122.4,122.886,122.049,122.778,0.374,0.3055,881310.29,10793185.699,122.4,122.886,122.049,122.778
20250731,511090.SH,122.778,123.06,123.52,123.042,123.504,0.726,0.5913,839189.61,10351616.025,123.06,123.52,123.042,123.504
20250801,511090.SH,123.504,123.3,123.54,123.073,123.247,-0.257,-0.2081,801725.57,9884734.033,123.3,123.54,123.073,123.247
20250804,511090.SH,123.247,123.551,123.726,123.02,123.035,-0.212,-0.172,807087.02,9961669.703,123.551,123.726,123.02,123.035
20250805,511090.SH,123.035,123.05,123.595,123.018,123.427,0.392,0.3186,640210.57,7892061.666,123.05,123.595,123.018,123.427
20250806,511090.SH,123.427,123.325,123.534,123.262,123.441,0.014,0.0113,489758.35,6044977.572,123.325,123.534,123.262,123.441
20250807,511090.SH,123.441,123.568,123.833,123.385,123.431,-0.01,-0.0081,668960.85,8266857.425,123.568,123.833,123.385,123.431
20250808,511090.SH,123.431,123.523,123.677,123.214,123.387,-0.044,-0.0356,568299.27,7013208.706,123.523,123.677,123.214,123.387
20250811,511090.SH,123.387,123.26,123.263,122.458,122.573,-0.814,-0.6597,671356.91,8238840.488,123.26,123.263,122.458,122.573
20250812,511090.SH,122.573,122.413,122.644,122.001,122.276,-0.297,-0.2423,751364.3,9181698.321,122.413,122.644,122.001,122.276
20250813,511090.SH,122.276,121.95,122.407,121.73,122.286,0.01,0.0082,863280.89,10539864.858,121.95,122.407,121.73,122.286
20250814,511090.SH,122.286,122.221,122.229,121.63,121.841,-0.445,-0.3639,951738.44,11595158.042,122.221,122.229,121.63,121.841
20250815,511090.SH,121.841,121.854,122.061,121.534,121.54,-0.301,-0.247,898070.39,10941820.797,121.854,122.061,121.534,121.54
20250818,511090.SH,121.54,121.066,121.12,120.001,120.005,-1.535,-1.263,1102807.43,13274548.702,121.066,121.12,120.001,120.005
20250819,511090.SH,120.005,120.105,120.325,119.838,120.122,0.117,0.0975,933646.28,11214839.167,120.105,120.325,119.838,120.122
20250820,511090.SH,120.122,120.43,120.588,119.71,119.731,-0.391,-0.3255,1014843.9,12211314.538,120.43,120.588,119.71,119.731
20250821,511090.SH,119.731,119.601,120.38,119.449,120.296,0.565,0.4719,1118573.41,13412839.448,119.601,120.38,119.449,120.296
20250822,511090.SH,120.296,120.175,120.578,119.956,120.005,-0.291,-0.2419,1138257.52,13680221.739,120.175,120.578,119.956,120.005
20250825,511090.SH,120.005,119.7,120.73,119.675,120.546,0.541,0.4508,1004105.62,12090906.373,119.7,120.73,119.675,120.546
20250826,511090.SH,120.546,120.849,121.18,120.586,121.162,0.616,0.511,813412.4,9829474.068,120.849,121.18,120.586,121.162
20250827,511090.SH,121.162,121.0,121.52,120.93,121.391,0.229,0.189,954578.3,11571513.291,121.0,121.52,120.93,121.391
20250828,511090.SH,121.391,121.311,121.418,120.35,120.376,-1.015,-0.8361,972547.55,11765773.542,121.311,121.418,120.35,120.376
20250829,511090.SH,120.376,120.34,120.66,120.21,120.356,-0.02,-0.0166,928248.57,11178420.251,120.34,120.66,120.21,120.356
20250901,511090.SH,120.356,120.26,120.678,120.166,120.617,0.261,0.2169,715590.99,8618527.216,120.26,120.678,120.166,120.617
20250902,511090.SH,120.617,120.624,120.763,120.333,120.395,-0.222,-0.1841,648977.42,7822954.94,120.624,120.763,120.333,120.395
20250903,511090.SH,120.395,120.543,120.95,120.457,120.926,0.531,0.441,688797.0,8311298.684,120.543,120.95,120.457,120.926
20250904,511090.SH,120.926,121.15,121.67,121.111,121.436,0.51,0.4217,1003957.2,12190235.6,121.15,121.67,121.111,121.436
20250905,511090.SH,121.436,121.117,121.214,120.125,120.206,-1.23,-1.0129,944492.22,11389876.087,121.117,121.214,120.125,120.206
20250908,511090.SH,120.206,120.118,120.218,119.768,119.888,-0.318,-0.2645,764289.77,9170910.434,120.118,120.218,119.768,119.888
20250909,511090.SH,119.888,119.901,119.999,119.676,119.752,-0.136,-0.1134,768522.88,9209258.147,119.901,119.999,119.676,119.752
20250910,511090.SH,119.752,119.565,119.649,118.608,118.754,-0.998,-0.8334,967892.73,11528884.587,119.565,119.649,118.608,118.754
20250911,511090.SH,118.754,118.889,118.914,118.053,118.461,-0.293,-0.2467,1007054.61,11937765.553,118.889,118.914,118.053,118.461
20250912,511090.SH,118.461,118.305,118.899,118.305,118.845,0.384,0.3242,777537.86,9228300.018,118.305,118.899,118.305,118.845
20250915,511090.SH,118.845,118.92,119.31,118.825,119.225,0.38,0.3197,706880.82,8422622.494,118.92,119.31,118.825,119.225
20250916,511090.SH,119.225,118.733,119.188,118.2,119.059,-0.166,-0.1392,933213.27,11076435.749,118.733,119.188,118.2,119.059
20250917,511090.SH,119.059,119.082,119.5,118.862,119.496,0.437,0.367,805692.3,9601007.383,119.082,119.5,118.862,119.496
20250918,511090.SH,119.496,119.33,119.467,119.004,119.197,-0.299,-0.2502,1075588.64,12822039.209,119.33,119.467,119.004,119.197
20250919,511090.SH,119.197,119.173,119.375,118.35,118.513,-0.684,-0.5738,827517.71,9844019.366,119.173,119.375,118.35,118.513
20250922,511090.SH,118.513,118.503,118.865,118.5,118.682,0.169,0.1426,650296.13,7719277.339,118.503,118.865,118.5,118.682
20250923,511090.SH,118.682,118.56,118.56,118.036,118.19,-0.492,-0.4146,754295.36,8917042.177,118.56,118.56,118.036,118.19
20250924,511090.SH,118.19,118.241,118.278,117.581,117.629,-0.561,-0.4747,775327.44,9147796.284,118.241,118.278,117.581,117.629
20250925,511090.SH,117.629,117.35,117.815,116.874,117.787,0.158,0.1343,889569.28,10429080.86,117.35,117.815,116.874,117.787
20250926,511090.SH,117.787,117.9,118.077,117.54,117.763,-0.024,-0.0204,609235.99,7176360.188,117.9,118.077,117.54,117.763
20250929,511090.SH,117.763,117.9,117.99,117.18,117.219,-0.544,-0.4619,633567.35,7446979.957,117.9,117.99,117.18,117.219
20250930,511090.SH,117.219,117.1,117.614,116.856,117.385,0.166,0.1416,800375.5,9382246.419,117.1,117.614,116.856,117.385
20251009,511090.SH,117.385,117.33,117.823,117.2,117.766,0.381,0.3246,636352.0,7483329.163,117.33,117.823,117.2,117.766
20251010,511090.SH,117.766,117.821,117.93,117.093,117.099,-0.667,-0.5664,718510.31,8445426.133,117.821,117.93,117.093,117.099
20251013,511090.SH,117.099,117.8,118.17,117.582,117.736,0.637,0.544,807879.12,9525223.091,117.8,118.17,117.582,117.736
20251014,511090.SH,117.736,117.414,118.142,117.082,118.077,0.341,0.2896,1000059.43,11757571.584,117.414,118.142,117.082,118.077
20251015,511090.SH,118.077,117.703,118.15,117.588,117.802,-0.275,-0.2329,903591.8,10647562.499,117.703,118.15,117.588,117.802
20251016,511090.SH,117.802,117.911,118.38,117.852,118.276,0.474,0.4024,832260.46,9832325.274,117.911,118.38,117.852,118.276
20251017,511090.SH,118.276,118.55,119.277,118.45,119.206,0.93,0.7863,1032242.4,12268958.064,118.55,119.277,118.45,119.206
20251020,511090.SH,119.206,118.62,119.1,118.62,118.823,-0.383,-0.3213,930884.5,11065526.731,118.62,119.1,118.62,118.823
20251021,511090.SH,118.823,118.7,118.908,118.49,118.877,0.054,0.0454,929366.6,11032073.606,118.7,118.908,118.49,118.877
20251022,511090.SH,118.877,119.12,119.162,118.79,119.1,0.223,0.1876,897257.71,10671654.498,119.12,119.162,118.79,119.1
20251023,511090.SH,119.1,118.999,119.295,118.65,118.685,-0.415,-0.3484,875639.81,10427237.363,118.999,119.295,118.65,118.685
20251024,511090.SH,118.685,118.53,118.852,118.5,118.536,-0.149,-0.1255,762936.39,9053396.397,118.53,118.852,118.5,118.536
20251027,511090.SH,118.536,118.24,118.863,118.179,118.795,0.259,0.2185,843305.9,9992882.968,118.24,118.863,118.179,118.795
20251028,511090.SH,118.795,119.282,119.584,119.267,119.518,0.723,0.6086,828479.87,9894777.039,119.282,119.584,119.267,119.518
20251029,511090.SH,119.518,119.306,119.565,119.138,119.175,-0.343,-0.287,793345.97,9470037.603,119.306,119.565,119.138,119.175
20251030,511090.SH,119.175,119.173,119.493,118.975,119.441,0.266,0.2232,868211.56,10354312.31,119.173,119.493,118.975,119.441
20251031,511090.SH,119.441,119.49,119.879,119.49,119.87,0.429,0.3592,666405.99,7979447.738,119.49,119.879,119.49,119.87
20251103,511090.SH,119.87,119.85,120.01,119.783,119.957,0.087,0.0726,654233.76,7843125.579,119.85,120.01,119.783,119.957
20251104,511090.SH,119.957,119.963,120.12,119.865,120.107,0.15,0.125,611129.0,7333301.578,119.963,120.12,119.865,120.107
20251105,511090.SH,120.107,120.388,120.499,120.079,120.149,0.042,0.035,633209.49,7614290.251,120.388,120.499,120.079,120.149
