,日期,ETF名称,净值,涨跌幅,累计收益
0,2017-08-10T00:00:00.000,现金,1,0.00%,0.00%
1,2017-08-11T00:00:00.000,现金,1,0.00%,0.00%
2,2017-08-14T00:00:00.000,现金,1,0.00%,0.00%
3,2017-08-15T00:00:00.000,现金,1,0.00%,0.00%
4,2017-08-16T00:00:00.000,现金,1,0.00%,0.00%
5,2017-08-17T00:00:00.000,现金,1,0.00%,0.00%
6,2017-08-18T00:00:00.000,现金,1,0.00%,0.00%
7,2017-08-21T00:00:00.000,现金,1,0.00%,0.00%
8,2017-08-22T00:00:00.000,现金,1,0.00%,0.00%
9,2017-08-23T00:00:00.000,现金,1,0.00%,0.00%
10,2017-08-24T00:00:00.000,现金,1,0.00%,0.00%
11,2017-08-25T00:00:00.000,现金,1,0.00%,0.00%
12,2017-08-28T00:00:00.000,现金,1,0.00%,0.00%
13,2017-08-29T00:00:00.000,现金,1,0.00%,0.00%
14,2017-08-30T00:00:00.000,现金,1,0.00%,0.00%
15,2017-08-31T00:00:00.000,现金,1,0.00%,0.00%
16,2017-09-01T00:00:00.000,现金,1,0.00%,0.00%
17,2017-09-04T00:00:00.000,现金,1,0.00%,0.00%
18,2017-09-05T00:00:00.000,现金,1,0.00%,0.00%
19,2017-09-06T00:00:00.000,现金,1,0.00%,0.00%
20,2017-09-07T00:00:00.000,现金,1,0.00%,0.00%
21,2017-09-08T00:00:00.000,现金,1,0.00%,0.00%
22,2017-09-11T00:00:00.000,现金,1,0.00%,0.00%
23,2017-09-12T00:00:00.000,现金,1,0.00%,0.00%
24,2017-09-13T00:00:00.000,现金,1,0.00%,0.00%
25,2017-09-14T00:00:00.000,创业板,0.9939379521424596,-0.56%,-0.61%
26,2017-09-15T00:00:00.000,创业板,0.9911569282136895,-0.28%,-0.88%
27,2017-09-18T00:00:00.000,创业板,1.0056182526432944,1.46%,0.56%
